time,heart_rate,spo2,temperature
2024-09-01 00:00:00,98,93.67323522059557,35.97495672802394
2024-09-01 00:01:00,88,91.37821853900013,35.809454927137345
2024-09-01 00:02:00,74,97.44661962136139,35.48839288370273
2024-09-01 00:03:00,67,99.14335092003539,36.74216546799515
2024-09-01 00:04:00,80,91.98003792870416,36.45314821969092
2024-09-01 00:05:00,98,91.842205764976,36.44049218030344
2024-09-01 00:06:00,78,92.53095594506117,36.00611267191319
2024-09-01 00:07:00,82,95.84686046249593,36.74570613408136
2024-09-01 00:08:00,70,95.02090436048444,37.19009201679098
2024-09-01 00:09:00,70,88.34252423810331,37.44600708687933
2024-09-01 00:10:00,83,85.95843022899015,35.87930268309721
2024-09-01 00:11:00,95,99.23881194725183,37.91137358226082
2024-09-01 00:12:00,99,88.91604639600557,35.10811628491791
2024-09-01 00:13:00,83,94.57895027035887,38.00176093319743
2024-09-01 00:14:00,62,97.42657004115584,36.131870403194974
2024-09-01 00:15:00,81,89.5041512582078,36.48000344943438
2024-09-01 00:16:00,61,94.53150120485392,37.322845321109035
2024-09-01 00:17:00,83,86.61850361723837,37.44180557484296
2024-09-01 00:18:00,89,99.54897166563491,36.68461862987768
2024-09-01 00:19:00,97,85.87237412575939,38.751595789533205
2024-09-01 00:20:00,61,91.57262010761464,38.43330169417274
2024-09-01 00:21:00,80,93.05228863090035,35.90014623516714
2024-09-01 00:22:00,92,96.85722667995046,37.35564077586923
2024-09-01 00:23:00,71,86.81692775608632,37.883940029626146
2024-09-01 00:24:00,81,91.61211960782765,35.86777432990646
2024-09-01 00:25:00,84,89.49567354315178,35.073801699378826
2024-09-01 00:26:00,86,89.68016073540011,38.902418161861945
2024-09-01 00:27:00,87,96.68181874097877,38.83339366059496
2024-09-01 00:28:00,75,85.0819141754775,36.28139076746586
2024-09-01 00:29:00,74,96.23625462003949,35.956459309981575
2024-09-01 00:30:00,62,97.1559764518466,35.61845875132394
2024-09-01 00:31:00,96,98.52043365763103,37.74858300165626
2024-09-01 00:32:00,66,94.40322704845725,38.02116668704504
2024-09-01 00:33:00,80,90.00182992408362,36.68160924199956
2024-09-01 00:34:00,68,91.40852098823306,35.97123765272787
2024-09-01 00:35:00,98,99.54604123431145,36.79489513099204
2024-09-01 00:36:00,77,98.21780239653778,37.065437408422056
2024-09-01 00:37:00,63,91.95288863649164,37.173615490370764
2024-09-01 00:38:00,84,99.14594510666383,36.77346981616411
2024-09-01 00:39:00,73,97.34432313109689,35.014934993617636
2024-09-01 00:40:00,68,98.51634792489692,36.88711113664844
2024-09-01 00:41:00,85,95.24465851863881,36.38908755685135
2024-09-01 00:42:00,61,97.86481065192993,37.22624799017991
2024-09-01 00:43:00,79,98.37649212001489,35.277514340579266
2024-09-01 00:44:00,87,86.38024876811006,38.51675704288712
2024-09-01 00:45:00,66,99.47825464990987,38.501764060432784
2024-09-01 00:46:00,67,90.00419648146095,37.2564617311804
2024-09-01 00:47:00,94,91.59849264375033,37.94847868423604
2024-09-01 00:48:00,73,96.87855638789223,36.75161496245824
2024-09-01 00:49:00,76,94.97344458358747,37.361199377168695
2024-09-01 00:50:00,95,98.39589868654086,37.470696723485226
2024-09-01 00:51:00,99,91.00860626165158,36.41555433636533
2024-09-01 00:52:00,63,90.59932245514239,38.843488693192526
2024-09-01 00:53:00,61,85.4753327431198,37.4104147848648
2024-09-01 00:54:00,65,91.94088065004487,38.96212606487684
2024-09-01 00:55:00,63,95.86106155493663,36.729483072552135
2024-09-01 00:56:00,88,89.51768076439325,35.12928307035005
2024-09-01 00:57:00,77,91.94089770510762,36.209747932157924
2024-09-01 00:58:00,85,88.29096652727917,37.603150928822885
2024-09-01 00:59:00,93,96.5918170880719,38.64137399141039
2024-09-01 01:00:00,69,85.9076734201172,37.46065697679525
2024-09-01 01:01:00,95,95.58074582500747,36.88705466157782
2024-09-01 01:02:00,73,90.68410017617475,35.32297215598614
2024-09-01 01:03:00,90,85.62394104080681,35.57902556630833
2024-09-01 01:04:00,74,97.80204380937678,35.213877518608086
2024-09-01 01:05:00,67,92.31582794771748,37.84472958179042
2024-09-01 01:06:00,73,93.98978454424193,38.32436559707945
2024-09-01 01:07:00,82,95.98046037286686,35.65775580567331
2024-09-01 01:08:00,99,94.82611649501783,36.30092938061402
2024-09-01 01:09:00,80,95.96285306221918,36.91643062751188
2024-09-01 01:10:00,75,96.43422526866786,35.57114615608712
2024-09-01 01:11:00,77,93.83727295846916,36.664765202176305
2024-09-01 01:12:00,83,90.48456746361634,38.86732843260842
2024-09-01 01:13:00,85,88.64713224574514,37.876592711374705
2024-09-01 01:14:00,84,98.54354854979181,35.667727162598894
2024-09-01 01:15:00,88,99.5488726695733,35.395258270322664
2024-09-01 01:16:00,74,90.36494132647313,36.78060354573412
2024-09-01 01:17:00,60,86.6846609360845,38.95180450988227
2024-09-01 01:18:00,84,88.33805990674647,38.17313028973474
2024-09-01 01:19:00,66,95.06001018980784,36.17249364851245
2024-09-01 01:20:00,68,87.59400054937497,35.105122833934
2024-09-01 01:21:00,83,96.70183409591482,36.64515568249044
2024-09-01 01:22:00,60,98.8454535981207,35.642149234947816
2024-09-01 01:23:00,67,99.45477272618271,35.72112344497541
2024-09-01 01:24:00,83,85.13988258962335,35.64919263936149
2024-09-01 01:25:00,70,99.37231247431625,37.87843063810175
2024-09-01 01:26:00,76,96.10291628694426,35.1433656488374
2024-09-01 01:27:00,67,86.26075348395703,37.25893146804842
2024-09-01 01:28:00,94,91.2286070316809,38.0100835351746
2024-09-01 01:29:00,94,95.50068211869264,35.62563651046797
2024-09-01 01:30:00,92,99.35028238991573,38.571724046647006
2024-09-01 01:31:00,64,87.46212090417089,35.31253771962781
2024-09-01 01:32:00,98,86.91599922890431,37.73082402741108
2024-09-01 01:33:00,87,92.08520579892817,35.68785784387902
2024-09-01 01:34:00,66,99.52148340607734,38.224127158398474
2024-09-01 01:35:00,68,99.57068822887015,37.28559121098481
2024-09-01 01:36:00,67,88.41872111579364,37.35682336763726
2024-09-01 01:37:00,71,89.79020721957185,36.38409007018233
2024-09-01 01:38:00,93,98.62047978466981,36.13305093050943
2024-09-01 01:39:00,92,96.02262236278096,36.853284278261604
2024-09-01 01:40:00,82,99.58474642986427,38.030855089264854
2024-09-01 01:41:00,83,98.39722544523332,35.672879230256875
2024-09-01 01:42:00,96,88.22644075470615,38.26507787750912
2024-09-01 01:43:00,94,96.39590289119025,36.919351594887225
2024-09-01 01:44:00,99,85.72847847340175,36.80885586649432
2024-09-01 01:45:00,81,97.26749168112211,35.06639326006565
2024-09-01 01:46:00,86,94.02335143666912,35.49678102188318
2024-09-01 01:47:00,94,99.34151443954693,36.72789067439471
2024-09-01 01:48:00,60,99.40048683203618,38.925193778475396
2024-09-01 01:49:00,94,85.76222663536532,36.00059880711586
2024-09-01 01:50:00,96,87.40782228333651,35.0410218323481
2024-09-01 01:51:00,73,92.26310570978038,36.74338004634436
2024-09-01 01:52:00,62,98.19240287419224,35.063815952283605
2024-09-01 01:53:00,60,97.21667713444084,36.34488607296645
2024-09-01 01:54:00,64,99.46555039527668,36.41622276116397
2024-09-01 01:55:00,85,94.27126175667011,35.00941246345933
2024-09-01 01:56:00,73,88.84845279342431,38.11827182810447
2024-09-01 01:57:00,98,85.37659959257766,38.651406266210444
2024-09-01 01:58:00,86,88.34389736080823,38.995041816023885
2024-09-01 01:59:00,68,95.12909796930437,37.03512638365976
2024-09-01 02:00:00,74,98.8941223501452,36.22647645717262
2024-09-01 02:01:00,74,89.81355500962397,37.86989894517805
2024-09-01 02:02:00,85,98.13556495433943,37.94585139638952
2024-09-01 02:03:00,72,90.92347372511735,36.51675330045698
2024-09-01 02:04:00,91,89.62406874052826,37.262341144911744
2024-09-01 02:05:00,98,92.63266364208727,38.28708216787431
2024-09-01 02:06:00,91,91.63410238614424,35.75669784418556
2024-09-01 02:07:00,63,98.70699802775528,35.08189162375878
2024-09-01 02:08:00,89,92.0238542111219,37.15878604055779
2024-09-01 02:09:00,96,89.16003080834614,37.657568924329226
2024-09-01 02:10:00,82,97.63848366252856,37.299891996325805
2024-09-01 02:11:00,98,99.98124267489351,37.384977188331376
2024-09-01 02:12:00,74,94.72257128771986,36.57237146298473
2024-09-01 02:13:00,88,88.75692053404538,37.605978910121934
2024-09-01 02:14:00,95,88.58222615519769,35.17124465515817
2024-09-01 02:15:00,72,85.8656004432289,35.60473856890896
2024-09-01 02:16:00,91,86.15939557771128,36.7792334201551
2024-09-01 02:17:00,66,98.72474642774144,38.771952377892156
2024-09-01 02:18:00,81,86.44730660574326,37.57796780901148
2024-09-01 02:19:00,87,92.26515772415168,36.42111403116609
2024-09-01 02:20:00,61,95.47182669539768,36.83183688454835
2024-09-01 02:21:00,65,97.75532174160405,38.382537698902986
2024-09-01 02:22:00,87,87.5690642538059,37.169878684064926
2024-09-01 02:23:00,87,91.56668018688035,35.19146742509501
2024-09-01 02:24:00,79,88.77220292520666,36.6674631113866
2024-09-01 02:25:00,89,88.83734634949903,36.55211928790017
2024-09-01 02:26:00,70,89.55758961230013,38.59955913287798
2024-09-01 02:27:00,87,93.80674321627701,36.22164753846195
2024-09-01 02:28:00,84,85.24866207528382,35.25877281519376
2024-09-01 02:29:00,98,91.13149429473292,36.41928505069934
2024-09-01 02:30:00,92,87.80245202849189,35.175590423190606
2024-09-01 02:31:00,60,99.50677762768953,38.329165310682995
2024-09-01 02:32:00,86,93.74093738875466,37.36082758966815
2024-09-01 02:33:00,72,98.02143203245484,36.877504826307984
2024-09-01 02:34:00,62,87.93534980154418,36.43938015894502
2024-09-01 02:35:00,98,97.15023548985681,36.6706270173168
2024-09-01 02:36:00,65,91.2217369195785,38.151364096043416
2024-09-01 02:37:00,67,87.66542033274104,35.72005899992164
2024-09-01 02:38:00,86,96.41867803582349,35.2857550508465
2024-09-01 02:39:00,68,96.43016646422922,37.2468999216968
2024-09-01 02:40:00,96,99.93831860296092,38.43562485665782
2024-09-01 02:41:00,92,96.71405892697246,37.24894716982602
2024-09-01 02:42:00,83,87.17900871890691,38.18462013227207
2024-09-01 02:43:00,74,89.83817112678592,38.57103635879266
2024-09-01 02:44:00,91,91.7759037593672,35.30755140174756
2024-09-01 02:45:00,91,86.89979208564692,37.35672065914154
2024-09-01 02:46:00,83,96.82058461671721,38.33102844062476
2024-09-01 02:47:00,71,92.9004780686888,37.57415924845362
2024-09-01 02:48:00,98,99.1667435364363,37.36615458876855
2024-09-01 02:49:00,61,93.8396221678873,38.15230271713668
2024-09-01 02:50:00,62,92.8434862560738,37.829056039801145
2024-09-01 02:51:00,96,86.07137729399297,37.00649123892693
2024-09-01 02:52:00,76,87.24018857416867,35.17613356215015
2024-09-01 02:53:00,61,97.74289115146226,37.45334838910907
2024-09-01 02:54:00,61,99.86013966738713,35.85270089332598
2024-09-01 02:55:00,87,91.22768703847404,36.01634549491202
2024-09-01 02:56:00,82,97.15129125587393,37.71817580196253
2024-09-01 02:57:00,96,94.41378649495978,36.81237999445304
2024-09-01 02:58:00,91,99.3858891050757,37.867119725851666
2024-09-01 02:59:00,92,88.5720585316614,36.570235190445096
2024-09-01 03:00:00,60,93.17253614511915,38.48012668155691
2024-09-01 03:01:00,78,91.13193727513894,36.70827323681475
2024-09-01 03:02:00,61,93.12573963914522,36.975293617201395
2024-09-01 03:03:00,85,89.03287125128283,35.50508051265672
2024-09-01 03:04:00,91,92.46619244073617,37.014260236891296
2024-09-01 03:05:00,65,94.37206220087148,35.95920113190212
2024-09-01 03:06:00,91,86.21823825999238,38.05192329124969
2024-09-01 03:07:00,63,96.14480882211434,37.856178301279456
2024-09-01 03:08:00,70,95.59784444740626,35.06337264442302
2024-09-01 03:09:00,76,98.20686402177228,36.97524849787599
2024-09-01 03:10:00,97,91.38784827714889,35.18157600558483
2024-09-01 03:11:00,83,85.92503698922077,37.277124653505325
2024-09-01 03:12:00,64,91.9219169353253,38.606555707520336
2024-09-01 03:13:00,93,87.06413758092943,38.468675497601716
2024-09-01 03:14:00,65,94.71170220282727,35.97526036097584
2024-09-01 03:15:00,81,85.70697286196959,35.56045526087584
2024-09-01 03:16:00,70,90.60994609341543,38.16425790232586
2024-09-01 03:17:00,75,86.24264347731243,37.18473100860568
2024-09-01 03:18:00,92,85.05049651107404,36.69531682903769
2024-09-01 03:19:00,68,99.40835835852388,38.2419906777355
2024-09-01 03:20:00,65,99.9419102203942,36.01004602780356
2024-09-01 03:21:00,75,93.3325442729772,35.898433368675484
2024-09-01 03:22:00,88,88.58433774918225,37.44772756299272
2024-09-01 03:23:00,62,98.66648555212986,36.09034077933027
2024-09-01 03:24:00,79,98.8455489561416,36.707160792724785
2024-09-01 03:25:00,95,97.81763336756059,36.81925822293141
2024-09-01 03:26:00,78,93.16554976851073,35.82009511556233
2024-09-01 03:27:00,85,86.12053241344042,35.24673895029339
2024-09-01 03:28:00,62,86.32658391305196,38.0667120566628
2024-09-01 03:29:00,78,98.44929681568982,38.13434957858622
2024-09-01 03:30:00,79,98.13740271185844,37.393478308131236
2024-09-01 03:31:00,91,91.51595873771826,35.59443823231098
2024-09-01 03:32:00,66,89.92231929214638,36.90485292236199
2024-09-01 03:33:00,92,94.66185880216153,35.71159745821002
2024-09-01 03:34:00,99,97.10481922383288,38.525093828267345
2024-09-01 03:35:00,98,95.97527413077731,37.78915448831408
2024-09-01 03:36:00,77,94.23404407076059,35.12550629931528
2024-09-01 03:37:00,99,88.47266566667247,35.00666363690069
2024-09-01 03:38:00,60,88.93757303831073,38.935043672935564
2024-09-01 03:39:00,70,95.86101222096552,35.15938760062056
2024-09-01 03:40:00,87,97.03929778676547,38.463438921002414
2024-09-01 03:41:00,84,86.74202782149385,38.823262510486515
2024-09-01 03:42:00,82,87.80945571566959,36.23241482907411
2024-09-01 03:43:00,90,95.20705393266057,37.16054624117717
2024-09-01 03:44:00,89,90.83479881207101,37.589632665390155
2024-09-01 03:45:00,94,93.44939300906546,37.08170727759804
2024-09-01 03:46:00,66,94.22222428983454,35.85401665675368
2024-09-01 03:47:00,75,96.64305200900998,37.32493817696648
2024-09-01 03:48:00,85,97.08575426075362,36.0346833732852
2024-09-01 03:49:00,61,89.20144367892185,35.66008929882687
2024-09-01 03:50:00,60,93.11945093383257,37.02209624084382
2024-09-01 03:51:00,71,86.8528590793282,36.48799530271097
2024-09-01 03:52:00,64,97.63022753046323,35.10963893882294
2024-09-01 03:53:00,96,97.68171907499793,38.79871109123728
2024-09-01 03:54:00,91,89.49258578499185,35.15822646554203
2024-09-01 03:55:00,68,87.40930311133064,38.61182329781598
2024-09-01 03:56:00,94,86.051376673004,35.75894524821145
2024-09-01 03:57:00,78,93.62464662867379,35.56744929161913
2024-09-01 03:58:00,75,86.3714215059982,35.276655814589716
2024-09-01 03:59:00,62,95.208922669309,36.702818928662204
2024-09-01 04:00:00,79,95.17189601551219,37.34744990228922
2024-09-01 04:01:00,83,94.20981110697437,38.61493833595085
2024-09-01 04:02:00,92,98.14840752794642,38.134994127068055
2024-09-01 04:03:00,83,90.67421039093698,35.63849453312954
2024-09-01 04:04:00,70,98.53404373936866,35.670903483755914
2024-09-01 04:05:00,67,85.55388053269196,35.03264146836704
2024-09-01 04:06:00,95,86.69135481882111,37.75128611762395
2024-09-01 04:07:00,97,91.18308343777665,35.069917067832435
2024-09-01 04:08:00,99,93.9098952803286,35.55419375684267
2024-09-01 04:09:00,79,85.48563454959049,37.538195288522715
2024-09-01 04:10:00,94,93.51151707136395,35.60107309633473
2024-09-01 04:11:00,84,89.61097474724548,35.61286695773076
2024-09-01 04:12:00,94,98.30720211717744,35.93601255632869
2024-09-01 04:13:00,84,92.99926887503096,36.541043249039745
2024-09-01 04:14:00,88,93.8184086232615,35.03146439058946
2024-09-01 04:15:00,77,99.18432716672325,37.984249616941064
2024-09-01 04:16:00,77,96.4625653998189,38.095294976930894
2024-09-01 04:17:00,61,91.57409899220148,36.466976918914504
2024-09-01 04:18:00,94,92.1531942243403,38.19249525110833
2024-09-01 04:19:00,75,94.71885802839098,36.139086520860836
2024-09-01 04:20:00,95,88.00298824975769,38.94277381934529
2024-09-01 04:21:00,92,86.32976260741184,36.590928960316745
2024-09-01 04:22:00,63,89.66854773918428,37.67526612771677
2024-09-01 04:23:00,92,96.67574196904346,36.28978400439053
2024-09-01 04:24:00,73,88.85985698154927,36.8033233947247
2024-09-01 04:25:00,80,86.9613880050388,37.580337412671064
2024-09-01 04:26:00,79,88.2853389769339,36.390100118504606
2024-09-01 04:27:00,67,95.1845936800856,37.62636928751478
2024-09-01 04:28:00,66,94.20922085040279,35.58405918148812
2024-09-01 04:29:00,62,95.32472495944654,36.93501020521948
2024-09-01 04:30:00,76,89.82937184020574,36.09143652469678
2024-09-01 04:31:00,92,98.51284190399907,38.68011357535466
2024-09-01 04:32:00,71,91.77655535992218,38.29881475856987
2024-09-01 04:33:00,81,92.70569547890415,36.949678249715284
2024-09-01 04:34:00,81,99.23211964003191,36.815000255975654
2024-09-01 04:35:00,89,99.68915901917464,38.3359568144059
2024-09-01 04:36:00,97,94.92314088874828,37.76180049157411
2024-09-01 04:37:00,97,99.17219788863687,37.73328240978199
